,stock,entry_time,entry_price,exit_time,exit_price,pnl
2013-01-31,1177,2013-01-31,3.86,2013-02-05,3.9,0.010362694300518144
2013-02-05,669,2013-02-05,15.52,2013-03-08,16.5,0.06314432989690724
2013-02-07,66,2013-02-07,31.7,2013-02-22,31.7,0.0
2013-02-07,11,2013-02-07,125.7,2013-03-18,126.8,0.008750994431185316
2013-02-07,1299,2013-02-07,31.3,2013-02-15,30.85,-0.014376996805111798
2013-02-07,2382,2013-02-07,6.9,2013-02-20,7.61,0.10289855072463767
2013-02-07,3328,2013-02-07,6.35,2013-03-04,6.04,-0.04881889763779522
2013-02-07,5,2013-02-07,86.3,2013-03-04,84.85,-0.016801853997682536
2013-02-14,27,2013-02-14,33.8,2013-03-25,32.95,-0.025147928994082674
2013-02-14,857,2013-02-14,10.58,2013-02-22,10.58,0.0
2013-02-14,2007,2013-02-14,4.05,2013-03-05,3.7,-0.08641975308641967
2013-02-14,12,2013-02-14,54.5,2013-04-26,56.8,0.04220183486238527
2013-02-15,883,2013-02-15,15.84,2013-04-02,14.9,-0.05934343434343431
2013-02-18,688,2013-02-18,22.8,2013-04-23,23.9,0.048245614035087626
2013-02-20,3,2013-02-20,22.1,2013-02-22,21.55,-0.024886877828054328
2013-02-21,3988,2013-02-21,3.75,2013-03-04,3.59,-0.04266666666666671
2013-02-21,101,2013-02-21,30.3,2013-03-15,29.85,-0.014851485148514828
2013-02-22,1109,2013-02-22,21.5,2013-03-05,20.35,-0.05348837209302319
2013-02-25,151,2013-02-25,10.36,2013-03-08,11.28,0.0888030888030888
2013-02-25,6,2013-02-25,71.05,2013-03-21,72.1,0.01477832512315267
2013-02-27,700,2013-02-27,53.6,2013-03-12,55.84,0.04179104477611944
2013-02-28,1299,2013-02-28,33.5,2013-03-05,33.9,0.011940298507462643
2013-02-28,175,2013-02-28,4.16,2013-03-05,4.18,0.004807692307692205
2013-02-28,83,2013-02-28,13.9,2013-03-04,13.96,0.0043165467625899635
2013-03-01,939,2013-03-01,6.4,2013-03-13,6.32,-0.012500000000000011
2013-03-01,3,2013-03-01,21.5,2013-03-13,22.35,0.0395348837209303
2013-03-01,1093,2013-03-01,3.12,2013-03-25,3.31,0.060897435897435875
2013-03-04,386,2013-03-04,8.99,2013-03-27,9.05,0.006674082313681924
2013-03-04,762,2013-03-04,11.04,2013-04-24,10.84,-0.018115942028985445
2013-03-06,857,2013-03-06,10.58,2013-03-13,10.8,0.020793950850661685
2013-03-06,16,2013-03-06,117.1,2013-08-19,103.6,-0.11528608027327071
2013-03-06,3328,2013-03-06,5.93,2013-04-23,5.81,-0.020236087689713342
2013-03-07,2319,2013-03-07,23.1,2013-04-03,21.85,-0.05411255411255411
2013-03-07,823,2013-03-07,41.55,2013-04-17,43.9,0.05655836341756923
2013-03-11,83,2013-03-11,14.1,2013-04-29,12.98,-0.07943262411347513
2013-03-15,939,2013-03-15,6.29,2013-03-28,6.41,0.019077901430842623
2013-03-18,857,2013-03-18,10.34,2013-08-16,9.03,-0.12669245647969057
2013-03-18,66,2013-03-18,30.65,2013-05-08,31.8,0.037520391517128944
2013-03-18,1,2013-03-18,110.5,2013-06-20,104.0,-0.058823529411764705
2013-03-19,1044,2013-03-19,77.75,2013-04-02,75.35,-0.03086816720257242
2013-03-19,19,2013-03-19,97.75,2013-11-01,89.85,-0.0808184143222507
2013-03-20,101,2013-03-20,28.85,2013-04-08,28.7,-0.00519930675909886
2013-03-20,1088,2013-03-20,28.05,2013-05-03,27.15,-0.032085561497326276
2013-03-21,3988,2013-03-21,3.56,2013-04-02,3.58,0.005617977528089893
2013-03-21,1109,2013-03-21,20.6,2013-04-23,23.2,0.1262135922330096
2013-03-21,175,2013-03-21,4.02,2013-04-24,3.92,-0.024875621890547178
2013-03-21,2628,2013-03-21,21.45,2013-05-10,21.9,0.020979020979020945
2013-03-21,2007,2013-03-21,4.07,2013-03-27,4.04,-0.007371007371007432
2013-03-22,17,2013-03-22,12.6,2013-04-29,13.56,0.07619047619047627
2013-03-22,11,2013-03-22,125.1,2013-05-03,128.9,0.030375699440447733
2013-03-27,700,2013-03-27,51.0,2013-05-22,60.8,0.192156862745098
2013-04-02,1299,2013-04-02,33.55,2013-05-14,35.15,0.047690014903129706
2013-04-03,5,2013-04-03,82.75,2013-05-14,87.95,0.06283987915407858
2013-04-05,388,2013-04-05,130.6,2013-08-21,122.7,-0.06049004594180698
2013-04-09,2007,2013-04-09,3.9,2013-04-12,4.01,0.028205128205128174
2013-04-09,939,2013-04-09,6.12,2013-04-24,6.26,0.022875816993464
2013-04-10,27,2013-04-10,32.0,2013-05-02,34.3,0.07187499999999991
2013-04-10,669,2013-04-10,18.8,2013-05-08,19.36,0.029787234042553123
2013-04-10,2388,2013-04-10,25.45,2013-04-12,25.5,0.0019646365422397137
2013-04-11,3,2013-04-11,22.8,2013-04-24,23.15,0.015350877192982362
2013-04-12,1044,2013-04-12,77.8,2013-05-08,79.4,0.0205655526992289
2013-04-18,1928,2013-04-18,37.85,2013-04-30,42.25,0.11624834874504619
2013-04-18,386,2013-04-18,8.32,2013-04-24,8.38,0.007211538461538521
2013-04-22,3988,2013-04-22,3.53,2013-05-08,3.74,0.059490084985835814
2013-04-22,883,2013-04-22,13.8,2013-05-03,14.2,0.028985507246376708
2013-04-23,2,2013-04-23,67.8,2013-05-14,68.8,0.014749262536873156
2013-04-24,2018,2013-04-24,35.2,2013-11-05,31.0,-0.11931818181818189
2013-04-25,1109,2013-04-25,23.3,2013-05-23,23.35,0.0021459227467811462
2013-04-25,101,2013-04-25,30.4,2013-05-02,30.55,0.0049342105263158595
2013-04-25,2319,2013-04-25,22.0,2013-05-07,21.95,-0.002272727272727305
2013-05-06,27,2013-05-06,34.6,2013-05-22,39.55,0.14306358381502876
2013-05-10,688,2013-05-10,24.0,2013-07-19,21.0,-0.125
2013-05-13,2313,2013-05-13,24.15,2013-05-24,25.0,0.03519668737060048
2013-05-13,3,2013-05-13,23.4,2013-05-22,23.65,0.010683760683760684
2013-05-15,66,2013-05-15,31.5,2013-05-24,31.45,-0.0015873015873016099
2013-05-15,151,2013-05-15,11.8,2013-07-03,10.42,-0.11694915254237294
2013-05-16,175,2013-05-16,4.1,2013-08-15,3.6,-0.12195121951219502
2013-05-20,1928,2013-05-20,41.2,2013-06-06,39.7,-0.03640776699029126
2013-05-21,2007,2013-05-21,4.49,2013-08-16,4.79,0.06681514476614694
2013-05-21,2318,2013-05-21,61.0,2013-05-30,58.45,-0.04180327868852454
2013-05-21,939,2013-05-21,6.52,2013-07-03,5.3,-0.1871165644171779
2013-05-22,2628,2013-05-22,21.5,2013-08-21,19.28,-0.10325581395348832
2013-05-22,883,2013-05-22,14.44,2013-08-21,15.44,0.06925207756232687
2013-05-23,1038,2013-05-23,56.1,2013-07-02,52.7,-0.06060606060606058
2013-05-27,3,2013-05-27,23.0,2013-11-20,18.28,-0.20521739130434777
2013-05-27,2,2013-05-27,69.2,2013-11-28,63.55,-0.08164739884393071
2013-05-27,1177,2013-05-27,4.99,2013-06-04,5.36,0.07414829659318639
2013-05-28,1398,2013-05-28,5.44,2013-05-30,5.43,-0.001838235294117771
2013-05-29,3988,2013-05-29,3.77,2013-08-19,3.34,-0.11405835543766582
2013-05-30,3328,2013-05-30,6.05,2013-09-13,5.85,-0.03305785123966945
2013-05-30,1299,2013-05-30,34.35,2013-07-26,36.35,0.05822416302765648
2013-05-31,11,2013-05-31,125.8,2013-08-20,123.4,-0.01907790143084254
2013-05-31,762,2013-05-31,10.94,2013-07-04,10.3,-0.05850091407678234
2013-05-31,2382,2013-05-31,10.9,2013-09-02,8.5,-0.22018348623853212
2013-06-03,823,2013-06-03,39.85,2013-08-29,35.25,-0.11543287327478045
2013-06-03,941,2013-06-03,82.25,2013-06-25,75.1,-0.08693009118541041
2013-06-05,267,2013-06-05,8.91,2013-08-15,9.32,0.04601571268237936
2013-06-06,1044,2013-06-06,79.9,2013-06-19,80.0,0.0012515644555693905
2013-06-11,2313,2013-06-11,25.85,2013-08-07,22.2,-0.14119922630560935
2013-06-11,6,2013-06-11,67.5,2013-08-06,71.3,0.056296296296296254
2013-06-13,1088,2013-06-13,23.45,2013-08-16,24.75,0.055437100213219646
2013-06-17,101,2013-06-17,26.45,2013-06-21,25.55,-0.03402646502835534
2013-06-17,2318,2013-06-17,55.3,2013-08-21,53.4,-0.03435804701627484
2013-06-17,66,2013-06-17,28.6,2013-06-20,28.6,0.0
2013-06-18,1109,2013-06-18,21.3,2013-08-19,23.0,0.07981220657276991
2013-06-18,1177,2013-06-18,5.04,2013-07-04,4.89,-0.029761904761904833
2013-06-18,83,2013-06-18,11.0,2013-08-16,11.16,0.014545454545454558
2013-06-19,669,2013-06-19,19.8,2013-07-04,18.4,-0.07070707070707082
2013-06-19,1928,2013-06-19,40.7,2013-07-15,39.7,-0.02457002457002457
2013-06-20,2388,2013-06-20,24.05,2013-10-22,25.1,0.04365904365904369
2013-06-20,386,2013-06-20,5.45,2013-09-09,6.05,0.11009174311926599
2013-06-25,1398,2013-06-25,4.44,2013-07-03,4.77,0.07432432432432413
2013-06-26,5,2013-06-26,80.05,2013-07-15,84.55,0.05621486570893192
2013-06-27,1093,2013-06-27,3.84,2013-07-04,3.88,0.010416666666666676
2013-07-09,12,2013-07-09,46.45,2013-09-24,48.65,0.04736275565123779
2013-07-11,27,2013-07-11,36.95,2013-07-15,38.8,0.05006765899864666
2013-07-18,1,2013-07-18,105.7,2013-08-07,112.0,0.05960264900662249
2013-07-22,669,2013-07-22,19.34,2013-07-24,19.42,0.004136504653567831
2013-07-23,101,2013-07-23,24.95,2013-08-19,25.95,0.04008016032064128
2013-08-05,1093,2013-08-05,4.3,2013-09-19,3.95,-0.08139534883720922
2013-08-13,1928,2013-08-13,43.45,2013-08-20,44.05,0.013808975834292159
2013-08-15,17,2013-08-15,11.72,2013-09-11,11.68,-0.003412969283276529
2013-08-16,6,2013-08-16,71.0,2013-09-09,69.35,-0.02323943661971839
2013-08-23,1088,2013-08-23,24.4,2013-09-13,26.05,0.06762295081967222
2013-08-23,3988,2013-08-23,3.36,2013-09-12,3.54,0.053571428571428624
2013-08-26,700,2013-08-26,70.44,2013-10-23,89.8,0.27484383872799545
2013-08-26,669,2013-08-26,18.68,2013-09-19,20.7,0.10813704496788007
2013-08-27,83,2013-08-27,10.4,2013-09-10,11.0,0.057692307692307654
2013-08-28,267,2013-08-28,8.95,2013-09-09,9.54,0.06592178770949719
2013-08-30,66,2013-08-30,28.6,2013-09-05,30.0,0.048951048951048896
2013-09-03,101,2013-09-03,24.9,2013-09-09,25.95,0.04216867469879521
2013-09-03,1038,2013-09-03,53.25,2013-09-16,53.2,-0.0009389671361501814
2013-09-03,388,2013-09-03,122.5,2013-10-08,125.1,0.02122448979591832
2013-09-03,2628,2013-09-03,19.66,2013-09-18,21.1,0.07324516785350974
2013-09-06,857,2013-09-06,8.72,2013-10-11,8.97,0.0286697247706422
2013-09-06,5,2013-09-06,85.5,2013-09-18,85.8,0.003508771929824528
2013-09-06,1044,2013-09-06,86.4,2013-09-23,89.7,0.038194444444444406
2013-09-09,16,2013-09-09,103.3,2013-09-24,106.4,0.03000968054211044
2013-09-16,1299,2013-09-16,35.5,2013-09-18,36.2,0.01971830985915501
2013-09-16,1177,2013-09-16,4.95,2013-09-18,5.06,0.022222222222222105
2013-09-17,823,2013-09-17,36.0,2013-09-24,37.35,0.03750000000000004
2013-09-18,151,2013-09-18,11.8,2013-09-27,11.94,0.011864406779660913
2013-09-23,101,2013-09-23,26.45,2013-09-25,26.25,-0.007561436672967837
2013-09-26,1093,2013-09-26,4.0,2013-10-03,4.1,0.02499999999999991
2013-09-30,66,2013-09-30,30.65,2013-11-29,30.15,-0.016313213703099513
2013-09-30,16,2013-09-30,107.4,2013-10-25,101.0,-0.059590316573556845
2013-10-03,1,2013-10-03,124.5,2013-11-20,123.6,-0.007228915662650648
2013-10-03,1299,2013-10-03,37.8,2013-10-22,39.5,0.044973544973545054
2013-10-04,762,2013-10-04,13.14,2013-10-17,12.88,-0.019786910197869084
2013-10-08,386,2013-10-08,6.15,2013-11-08,6.24,0.014634146341463391
2013-10-08,1398,2013-10-08,5.45,2013-11-01,5.43,-0.0036697247706422866
2013-10-09,688,2013-10-09,23.35,2013-10-17,24.5,0.049250535331905716
2013-10-09,941,2013-10-09,84.2,2014-05-12,75.0,-0.10926365795724469
2013-10-09,2382,2013-10-09,8.2,2013-10-24,7.8,-0.04878048780487799
2013-10-15,12,2013-10-15,47.25,2014-01-14,43.85,-0.07195767195767193
2013-10-15,1038,2013-10-15,54.5,2013-10-17,54.75,0.0045871559633027525
2013-10-16,669,2013-10-16,20.45,2013-11-25,20.0,-0.02200488997555009
2013-10-21,175,2013-10-21,3.92,2013-11-20,4.08,0.04081632653061228
2013-10-22,1177,2013-10-22,5.3,2013-10-24,5.26,-0.007547169811320762
2013-10-25,2319,2013-10-25,35.55,2013-11-20,35.05,-0.014064697609001408
2013-10-28,2313,2013-10-28,27.3,2013-11-29,28.5,0.04395604395604393
2013-10-30,939,2013-10-30,5.9,2013-11-06,6.0,0.01694915254237282
2013-10-30,2388,2013-10-30,24.85,2013-11-01,25.05,0.008048289738430555
2013-10-30,857,2013-10-30,8.85,2013-11-22,9.58,0.08248587570621474
2013-10-30,101,2013-10-30,25.6,2013-11-26,25.7,0.0039062499999999167
2013-10-30,2007,2013-10-30,5.18,2013-11-05,5.32,0.02702702702702714
2013-10-30,1109,2013-10-30,21.95,2013-11-05,21.85,-0.004555808656036349
2013-10-31,883,2013-10-31,15.76,2013-11-21,15.6,-0.0101522842639594
2013-10-31,1038,2013-10-31,54.4,2014-02-13,47.65,-0.12408088235294118
2013-11-01,762,2013-11-01,12.24,2013-11-13,11.68,-0.04575163398692814
2013-11-08,151,2013-11-08,11.2,2013-12-31,11.2,0.0
2013-11-11,11,2013-11-11,126.0,2013-11-13,126.0,0.0
2013-11-12,2382,2013-11-12,6.77,2013-11-27,7.54,0.11373707533234867
2013-11-12,83,2013-11-12,10.88,2013-11-20,10.86,-0.001838235294117771
2013-11-12,1177,2013-11-12,5.32,2013-11-27,5.8,0.09022556390977435
2013-11-12,2388,2013-11-12,25.0,2013-11-20,26.05,0.04200000000000003
2013-11-15,688,2013-11-15,22.9,2013-11-20,24.2,0.0567685589519651
2013-11-15,1044,2013-11-15,89.5,2013-11-21,95.3,0.06480446927374299
2013-11-15,700,2013-11-15,82.0,2013-11-20,85.04,0.03707317073170739
2013-11-15,2018,2013-11-15,30.65,2013-12-02,34.8,0.1353996737357259
2013-11-18,939,2013-11-18,6.09,2013-11-22,6.28,0.03119868637110023
2013-11-18,386,2013-11-18,6.63,2013-11-26,6.78,0.022624434389140326
2013-11-18,11,2013-11-18,125.8,2013-11-28,126.8,0.00794912559618442
2013-11-18,2318,2013-11-18,66.8,2013-11-21,71.35,0.06811377245508977
2013-11-18,3988,2013-11-18,3.66,2013-11-20,3.73,0.019125683060109245
2013-11-18,3328,2013-11-18,5.61,2013-11-20,5.82,0.037433155080213894
2013-11-19,5,2013-11-19,86.4,2014-01-15,85.8,-0.006944444444444543
2013-11-19,19,2013-11-19,91.7,2013-12-04,93.0,0.014176663031624832
2013-11-19,762,2013-11-19,12.44,2013-12-04,12.08,-0.028938906752411533
2013-11-20,6,2013-11-20,62.25,2014-01-27,61.25,-0.01606425702811245
2013-11-25,823,2013-11-25,39.0,2013-12-11,37.55,-0.037179487179487256
2013-11-25,2007,2013-11-25,5.15,2014-02-14,4.59,-0.10873786407766999
2013-12-02,17,2013-12-02,10.62,2014-02-14,9.68,-0.0885122410546139
2013-12-03,1,2013-12-03,123.1,2014-01-06,120.5,-0.02112103980503651
2013-12-06,386,2013-12-06,6.55,2014-01-24,6.25,-0.045801526717557224
2013-12-11,101,2013-12-11,25.45,2014-04-04,23.15,-0.09037328094302557
2013-12-12,883,2013-12-12,15.2,2014-05-02,12.56,-0.17368421052631572
2013-12-13,823,2013-12-13,37.6,2014-02-21,36.05,-0.041223404255319264
2013-12-13,2382,2013-12-13,7.0,2013-12-31,7.49,0.07000000000000003
2013-12-16,1398,2013-12-16,5.31,2014-04-03,4.75,-0.10546139359698675
2013-12-16,267,2013-12-16,11.86,2014-03-31,13.68,0.1534569983136594
2013-12-16,857,2013-12-16,8.61,2014-03-26,8.35,-0.03019744483159115
2013-12-17,66,2013-12-17,29.2,2013-12-31,29.6,0.013698630136986375
2013-12-17,3328,2013-12-17,5.52,2014-04-03,5.14,-0.06884057971014491
2013-12-17,19,2013-12-17,91.0,2013-12-24,90.45,-0.006043956043956013
2013-12-18,2388,2013-12-18,24.55,2014-01-23,24.7,0.006109979633401164
2013-12-18,1299,2013-12-18,37.6,2014-01-06,38.1,0.013297872340425532
2013-12-20,669,2013-12-20,21.4,2014-01-03,21.55,0.007009345794392623
2013-12-20,1088,2013-12-20,23.95,2014-03-28,21.9,-0.08559498956158668
2013-12-20,1109,2013-12-20,19.42,2014-02-14,19.0,-0.02162718846549957
2013-12-23,11,2013-12-23,124.8,2014-03-21,119.3,-0.044070512820512824
2013-12-24,3,2013-12-24,17.56,2013-12-31,17.82,0.01480637813211854
2013-12-24,2018,2013-12-24,36.8,2013-12-31,38.0,0.032608695652173995
2013-12-27,1044,2013-12-27,91.65,2014-04-14,83.5,-0.08892525913802515
2013-12-27,3988,2013-12-27,3.56,2014-04-03,3.41,-0.04213483146067413
2013-12-27,2,2013-12-27,61.35,2014-02-13,59.35,-0.032599837000814993
2013-12-31,688,2013-12-31,21.95,2014-01-14,21.75,-0.009111617312072861
2014-01-03,939,2014-01-03,5.76,2014-04-03,5.41,-0.06076388888888883
2014-01-08,16,2014-01-08,96.95,2014-01-21,98.45,0.015471892728210417
2014-01-09,2319,2014-01-09,36.5,2014-01-17,37.2,0.0191780821917809
2014-01-10,762,2014-01-10,10.9,2014-04-03,10.4,-0.04587155963302752
2014-01-10,66,2014-01-10,28.35,2014-03-04,27.8,-0.01940035273368609
2014-01-13,19,2014-01-13,89.7,2014-02-20,84.3,-0.060200668896321134
2014-01-13,83,2014-01-13,10.76,2014-01-15,10.86,0.009293680297397737
2014-01-15,175,2014-01-15,3.32,2014-03-21,2.94,-0.11445783132530118
2014-01-16,2313,2014-01-16,28.0,2014-01-27,25.35,-0.0946428571428571
2014-01-17,1299,2014-01-17,38.4,2014-01-21,38.45,0.0013020833333334445
2014-01-20,12,2014-01-20,44.9,2014-01-24,44.0,-0.020044543429844068
2014-01-20,3,2014-01-20,17.1,2014-03-31,16.78,-0.018713450292397675
2014-01-22,151,2014-01-22,10.86,2014-01-28,10.6,-0.023941068139963148
2014-01-23,83,2014-01-23,10.94,2014-02-27,10.74,-0.01828153564899445
2014-01-24,2319,2014-01-24,37.0,2014-02-17,38.95,0.05270270270270278
2014-01-29,1,2014-01-29,117.7,2014-02-18,116.5,-0.010195412064570968
2014-01-29,669,2014-01-29,19.36,2014-02-04,20.15,0.040805785123966896
2014-01-29,12,2014-01-29,42.0,2014-02-11,41.4,-0.01428571428571432
2014-01-29,2313,2014-01-29,27.15,2014-02-05,25.7,-0.05340699815837935
2014-01-30,700,2014-01-30,104.0,2014-02-21,114.3,0.0990384615384615
2014-01-30,1177,2014-01-30,6.7,2014-02-12,6.6,-0.014925373134328438
2014-01-30,16,2014-01-30,94.8,2014-02-24,99.5,0.04957805907172999
2014-01-30,2018,2014-01-30,34.1,2014-02-21,36.8,0.07917888563049841
2014-01-30,1299,2014-01-30,36.4,2014-02-14,37.0,0.016483516483516522
2014-02-05,6,2014-02-05,59.45,2014-02-18,62.6,0.05298570227081578
2014-02-06,669,2014-02-06,19.08,2014-03-26,21.6,0.13207547169811337
2014-02-06,386,2014-02-06,5.9,2014-02-24,6.55,0.11016949152542363
2014-02-06,1928,2014-02-06,58.5,2014-02-10,59.8,0.022222222222222174
2014-02-07,27,2014-02-07,71.1,2014-03-04,76.25,0.07243319268635733
2014-02-07,151,2014-02-07,10.12,2014-02-21,11.44,0.1304347826086957
2014-02-12,2318,2014-02-12,64.7,2014-03-26,62.9,-0.02782071097372495
2014-02-20,1928,2014-02-20,57.7,2014-03-03,63.65,0.10311958405545919
2014-02-20,5,2014-02-20,84.25,2014-05-22,80.8,-0.040949554896142465
2014-02-24,1,2014-02-24,119.6,2014-03-04,121.3,0.0142140468227425
2014-02-26,16,2014-02-26,99.3,2014-05-20,101.3,0.02014098690835851
2014-02-27,688,2014-02-27,20.8,2014-03-26,19.68,-0.05384615384615389
2014-02-27,2007,2014-02-27,3.95,2014-03-10,4.13,0.04556962025316448
2014-02-27,2382,2014-02-27,7.1,2014-03-03,7.4,0.04225352112676067
2014-02-28,2388,2014-02-28,23.95,2014-03-10,23.35,-0.025052192066805756
2014-03-03,17,2014-03-03,9.94,2014-07-09,9.0,-0.09456740442655931
2014-03-05,12,2014-03-05,43.15,2014-04-04,46.7,0.08227114716106615
2014-03-06,2313,2014-03-06,26.0,2014-03-25,25.1,-0.03461538461538456
2014-03-07,1109,2014-03-07,17.44,2014-03-26,16.4,-0.05963302752293593
2014-03-10,823,2014-03-10,36.15,2014-04-03,38.0,0.051175656984785656
2014-03-10,66,2014-03-10,28.05,2014-04-08,28.95,0.03208556149732615
2014-03-12,19,2014-03-12,86.95,2014-03-27,88.55,0.018401380103507697
2014-03-12,2018,2014-03-12,33.55,2014-04-03,39.65,0.18181818181818188
2014-03-14,27,2014-03-14,71.85,2014-03-20,70.35,-0.020876826722338208
2014-03-18,2628,2014-03-18,20.5,2014-04-11,22.1,0.07804878048780495
2014-03-18,1038,2014-03-18,48.45,2014-03-21,48.9,0.009287925696594338
2014-03-18,1,2014-03-18,122.2,2014-03-26,124.2,0.016366612111292964
2014-03-20,386,2014-03-20,6.6,2014-03-28,6.86,0.039393939393939495
2014-03-20,2007,2014-03-20,3.0,2014-03-26,3.16,0.05333333333333338
2014-03-21,83,2014-03-21,10.7,2014-04-04,11.78,0.10093457943925235
2014-03-24,2319,2014-03-24,37.35,2014-04-07,40.85,0.09370816599732262
2014-03-25,2,2014-03-25,57.4,2014-04-15,62.25,0.08449477351916379
2014-03-25,1928,2014-03-25,60.4,2014-04-14,62.9,0.041390728476821195
2014-03-25,1299,2014-03-25,36.1,2014-04-01,37.3,0.03324099722991678
2014-03-28,1093,2014-03-28,6.9,2014-05-28,6.31,-0.0855072463768117
2014-03-31,27,2014-03-31,67.0,2014-04-03,72.5,0.08208955223880597
2014-04-01,2388,2014-04-01,22.2,2014-04-15,22.8,0.02702702702702709
2014-04-02,1177,2014-04-02,6.96,2014-05-28,6.55,-0.05890804597701151
2014-04-02,700,2014-04-02,114.6,2014-04-14,104.4,-0.08900523560209414
2014-04-10,27,2014-04-10,69.6,2014-04-14,70.6,0.014367816091954025
2014-04-11,19,2014-04-11,91.5,2014-04-16,92.35,0.009289617486338735
2014-04-15,2628,2014-04-15,21.65,2014-06-05,20.95,-0.03233256351039258
2014-04-16,2318,2014-04-16,60.6,2014-07-29,65.8,0.08580858085808574
2014-04-17,1299,2014-04-17,39.85,2014-07-02,39.15,-0.017565872020075354
2014-04-17,669,2014-04-17,23.45,2014-06-09,24.5,0.04477611940298511
2014-04-23,386,2014-04-23,7.34,2014-05-16,6.95,-0.05313351498637598
2014-04-23,2319,2014-04-23,42.6,2014-05-07,39.55,-0.0715962441314555
2014-04-24,3328,2014-04-24,4.89,2014-05-28,5.17,0.05725971370143155
2014-04-25,1928,2014-04-25,63.45,2014-07-04,59.95,-0.05516154452324665
2014-04-25,762,2014-04-25,10.4,2014-05-05,11.6,0.11538461538461531
2014-04-29,19,2014-04-29,90.25,2014-05-29,93.1,0.03157894736842099
2014-04-29,2,2014-04-29,61.35,2014-07-02,63.9,0.041564792176039075
2014-04-30,688,2014-04-30,19.18,2014-05-16,19.26,0.00417101147028164
2014-04-30,83,2014-04-30,11.86,2014-05-23,11.94,0.006745362563237781
2014-04-30,66,2014-04-30,29.6,2014-07-07,29.65,0.001689189189189093
2014-04-30,3,2014-04-30,17.96,2014-06-03,19.0,0.057906458797327344
2014-04-30,1044,2014-04-30,82.6,2014-05-21,81.6,-0.012106537530266345
2014-05-02,939,2014-05-02,5.35,2014-05-21,5.45,0.018691588785046828
2014-05-05,27,2014-05-05,63.0,2014-07-08,65.05,0.03253968253968249
2014-05-05,2382,2014-05-05,9.12,2014-05-16,9.0,-0.013157894736842021
2014-05-05,2313,2014-05-05,28.0,2014-05-14,28.4,0.014285714285714235
2014-05-07,175,2014-05-07,2.65,2014-05-15,2.82,0.06415094339622639
2014-05-08,1,2014-05-08,125.7,2014-05-26,134.0,0.06603023070803497
2014-05-13,6,2014-05-13,69.25,2014-07-02,69.0,-0.0036101083032490976
2014-05-13,823,2014-05-13,39.9,2014-05-27,40.85,0.02380952380952388
2014-05-13,2388,2014-05-13,22.65,2014-05-26,22.75,0.004415011037527657
2014-05-14,1109,2014-05-14,15.18,2014-05-16,15.3,0.007905138339921014
2014-05-16,700,2014-05-16,107.4,2014-07-10,122.3,0.13873370577281183
2014-05-21,2382,2014-05-21,9.04,2014-05-29,10.04,0.11061946902654868
2014-05-22,1038,2014-05-22,51.9,2014-07-07,53.55,0.03179190751445084
2014-05-29,151,2014-05-29,10.72,2014-07-04,10.94,0.020522388059701385
2014-06-03,1044,2014-06-03,82.45,2014-06-05,81.8,-0.007883565797453071
2014-06-04,2382,2014-06-04,9.98,2014-06-23,10.88,0.09018036072144292
2014-06-04,2313,2014-06-04,26.7,2014-07-14,27.55,0.03183520599250942
2014-06-06,12,2014-06-06,52.0,2014-07-04,46.55,-0.10480769230769237
2014-06-10,3988,2014-06-10,3.72,2014-09-11,3.68,-0.01075268817204302
2014-06-10,19,2014-06-10,94.55,2014-07-02,96.8,0.023796932839767318
2014-06-13,5,2014-06-13,81.0,2014-08-04,82.1,0.013580246913580177
2014-06-16,101,2014-06-16,23.5,2014-06-23,23.6,0.004255319148936231
2014-06-20,941,2014-06-20,75.5,2014-07-28,84.05,0.11324503311258274
2014-06-20,1,2014-06-20,137.9,2014-07-28,143.0,0.0369833212472806
2014-06-20,175,2014-06-20,2.7,2014-07-08,2.95,0.09259259259259259
2014-06-23,1044,2014-06-23,79.75,2014-06-30,81.55,0.022570532915360465
2014-06-24,688,2014-06-24,19.1,2014-07-09,20.3,0.06282722513089001
2014-06-24,3,2014-06-24,16.78,2014-08-22,18.34,0.0929678188319427
2014-06-26,1177,2014-06-26,6.17,2014-07-02,6.28,0.01782820097244738
2014-06-27,83,2014-06-27,12.88,2014-08-01,13.18,0.023291925465838425
2014-06-27,1088,2014-06-27,22.45,2014-07-04,22.0,-0.020044543429844068
2014-06-27,883,2014-06-27,13.82,2014-07-28,14.1,0.02026049204052094
2014-06-27,386,2014-06-27,7.42,2014-07-29,7.6,0.024258760107816673
2014-06-27,2388,2014-06-27,22.8,2014-07-10,23.45,0.028508771929824497
2014-06-27,11,2014-06-27,127.9,2014-08-04,131.8,0.030492572322126703
2014-07-02,2382,2014-07-02,11.0,2014-08-15,10.12,-0.08000000000000007
2014-07-03,2628,2014-07-03,20.8,2014-08-04,23.2,0.11538461538461531
2014-07-08,2319,2014-07-08,35.5,2014-07-18,37.45,0.05492957746478881
2014-07-11,1044,2014-07-11,82.8,2014-07-24,84.4,0.019323671497584644
2014-07-11,175,2014-07-11,2.93,2014-07-18,3.0,0.023890784982935096
2014-07-14,2,2014-07-14,63.6,2014-08-04,64.45,0.013364779874213858
2014-07-14,1928,2014-07-14,57.5,2015-02-24,39.2,-0.3182608695652173
2014-07-14,1177,2014-07-14,6.56,2014-07-21,6.77,0.03201219512195121
2014-07-15,2018,2014-07-15,48.85,2014-08-12,47.05,-0.03684749232343919
